incident_address,longitude,latitude,incident_count
288 WILLOUGHBY AVENUE,-73.95954373046227,40.69255642278247,1
2880 BRIGHTON    6 STREET,-73.96291924620597,40.58187129483291,1
2881 BRIGGS AVENUE,-73.88810993478528,40.86967362763712,1
2881 DILL PLACE,-73.82271978762935,40.82663148563853,1
2881 EAST  195 STREET,-73.83186669458412,40.85317284465778,1
2881 VALENTINE AVENUE,-73.88895894367457,40.87007517345823,11
2883 EAST  195 STREET,-73.83180886551584,40.8531700156553,2
2884 BRIGGS AVENUE,-73.88807739392406,40.86967359607976,1
2885 DILL PLACE,-73.82268360335074,40.82665064305103,2
2885 MARION AVENUE,-73.8850603795227,40.868482176483,13
2885 VALENTINE AVENUE,-73.88886484901609,40.87012723211002,1
2885 WEST   15 STREET,-73.98274959487988,40.57743763759333,2
2886 BRIGGS AVENUE,-73.88803758016827,40.86969825972811,1
2886 VICTORY BOULEVARD,-74.1588752455235,40.60773875907178,1
2889 BAINBRIDGE AVENUE,-73.88640753510289,40.86933711134246,1
2889 EAST  197 STREET,-73.83169319670509,40.85459709477549,1
289 19 STREET,-73.9906430532522,40.66150603349162,3
289 BLAKE AVENUE,-73.90876031082422,40.66577404447858,1
289 CONVENT AVENUE,-73.94773658447762,40.822564727746894,1
289 COOPER STREET,-73.90346360921082,40.69174352990054,1
289 EAST   53 STREET,-73.92758295093354,40.65304341579499,2
289 EMPIRE BOULEVARD,-73.95255402119027,40.6638159676608,4
289 JERSEY STREET,-74.0869214501493,40.64093710060354,3
289 PALMETTO STREET,-73.91371613636544,40.696815773483216,11
289 QUINCY STREET,-73.94921292378416,40.68713140606181,1
289 SCHAEFER STREET,-73.90513221241821,40.69243111017335,2
2890 SEDGWICK AVENUE,-73.90072694449508,40.87561096798184,2
2899 KINGSBRIDGE TERRACE,-73.90253644867373,40.87457776088476,1
29 7 AVENUE SOUTH,-74.00439468964237,40.73081170977062,4
29 9 AVENUE,-74.00579907987589,40.740368878497954,2
29 ADRIAN AVENUE,-73.91173283265559,40.87647899949838,1
29 ALEXANDER AVENUE,-74.17930837320134,40.557514402081694,1
29 ARION PLACE,-73.93604819152839,40.69852936043604,9
29 BAY   41 STREET,-73.98642117563317,40.596374511258176,3
29 CLINTON STREET,-73.98436483719044,40.7204657427792,2
29 CROFT PLACE,-74.16109462378412,40.60511438557639,1
29 DEIRDRE COURT,-74.08680150242867,40.61243802392493,1
29 EAST   19 STREET,-73.98954970891148,40.738315475987726,1
29 FORRESTAL COURT,-74.17909635735707,40.5549455869126,1
29 FORT GREENE PLACE,-73.97690454285608,40.68883381906261,1
29 GRANT PLACE,-74.10418361644724,40.57794614360071,2
29 JEFFERSON STREET,-73.93454153673808,40.6977050830824,2
29 KOSSUTH PLACE,-73.92705211286645,40.693566958022345,2
29 LEEWOOD LOOP,-74.07989879675495,40.61093064706171,1
29 MAGAW PLACE,-73.93721001783643,40.851085257858585,2
29 MARCUS GARVEY BOULEVARD,-73.94117988402486,40.69872972068752,2
29 MEEKER STREET,-74.13445345748706,40.580815965625256,1
29 MELROSE STREET,-73.93540672810164,40.6980431783437,5
29 REGENT CIRCLE,-74.1956049938167,40.553074139747245,1
29 SEAVER AVENUE,-74.10312052291538,40.586538339009664,6
29 SICKLES STREET,-73.92772134499359,40.86127627131174,2
29 STORY STREET,-73.98139238557897,40.64230241172503,1
29 WADSWORTH AVENUE,-73.93800669480387,40.8456456822504,1
29 WARREN STREET,-74.0303299123753,40.675095788447834,3
29 WEST   92 STREET,-73.96749829094448,40.78951452987046,3
29 WINTER AVENUE,-74.08287271746677,40.63910931661534,5
29-01 OCEAN CREST BOULEVARD,-73.76475650515697,40.60027919289488,1
29-05 HUMPHREYS STREET,-73.8661518375375,40.76199947612184,1
29-10 BROADWAY,-73.92681763304167,40.76263587169043,1
29-11 160 STREET,-73.80444135353488,40.7708399166805,1
29-12 HOYT AVENUE SOUTH,-73.91833890527809,40.77081773965235,1
29-15 36 AVENUE,-73.93114419016902,40.75724511571733,1
29-20 BUTLER STREET,-73.86315980087183,40.763513805555895,1
29-28 160 STREET,-73.80446303938739,40.77083171924645,1
29-28 41 AVENUE,-73.93665854481502,40.750748719326985,1
29-30 159 STREET,-73.80539805350084,40.77084977070874,1
29-31 BEACH CHANNEL DRIVE,-73.76420448273022,40.599558922082366,1
29-32 BEACH CHANNEL DRIVE,-73.76421523730717,40.59957266818503,7
29-32 COLD SPRING ROAD,-73.76694327652494,40.60517489322525,1
29-32 OCEAN CREST BOULEVARD,-73.76478890496126,40.60028200401835,1
29-40 FALCON AVENUE,-73.76528379501111,40.600867659735954,1
29-49 137 STREET,-73.83150297604888,40.771297125511005,2
290 CHAUNCEY STREET,-73.92117418803247,40.6813433581688,2
290 CONKLIN AVENUE,-73.89928898136019,40.64563590473757,1
290 COVERT STREET,-73.90615254031479,40.69256095095635,4
290 CROWN STREET,-73.95018765842578,40.66624409635441,1
290 EAST    4 STREET,-73.98073503978566,40.72251552733121,8
290 EAST   53 STREET,-73.92758673359894,40.65287873120211,3
290 ELDERT STREET,-73.9076242374598,40.69225198259981,1
290 EMPIRE BOULEVARD,-73.95252879949113,40.66380223336069,1
290 ETNA STREET,-73.87303076419936,40.686976499605926,2
290 HARMAN STREET,-73.91887298648358,40.69988817474326,1
290 MAC DOUGAL STREET,-73.9090538479347,40.68048902620277,5
290 MESEROLE STREET,-73.93650732192428,40.70871269562308,1
290 MOTHER GASTON BOULEVARD,-73.90755453003038,40.67230565431294,2
290 NEW YORK AVENUE,-73.94767921584095,40.67035740440048,1
290 UNION AVENUE,-73.95080131607409,40.70904631916915,3
2900 BARNES AVENUE,-73.8634293262324,40.86797553578662,3
2900 OCEAN AVENUE,-73.94969344311184,40.59027908160873,1
2900 ST THERESA AVENUE,-73.83207510326015,40.84937172684963,1
2900 TENBROECK AVENUE,-73.85279973513856,40.86789659278352,1
2901 AVENUE I,-73.94817631249558,40.62908157660392,2
2901 CRUGER AVENUE,-73.86626726300194,40.868116094650624,1
2901 OCEAN PARKWAY,-73.96762174239558,40.58022034518813,3
2901 SNYDER AVENUE,-73.950474500215,40.64888348069571,1
2907 CRUGER AVENUE,-73.86626334383836,40.868267048526114,1
2908 CLARENDON ROAD,-73.94952743295809,40.643190385763454,5
2909 CORTELYOU ROAD,-73.94965623724741,40.6444063820916,1
2909 CRUGER AVENUE,-73.8662596233823,40.86831919348472,1
2909 FULTON STREET,-73.8874346727366,40.679064582292966,1
2909 SCHURZ AVENUE,-73.8141678758969,40.814692196050224,1
291 19 STREET,-73.99058899233658,40.66147309172997,21
291 BAINBRIDGE STREET,-73.92521555578399,40.68164249131947,2
291 BONNER PLACE,-73.91693214192408,40.82770397463829,1
291 CROWN STREET,-73.95012636951718,40.66625779369054,3
291 EAST    4 STREET,-73.98067010490401,40.72250453741479,1
291 EAST FOURTH STREET,-73.98067010490401,40.72250453741479,1
291 FRANKLIN AVENUE,-73.95705030184666,40.68951705909392,1
291 GROVE STREET,-73.91576261228835,40.69831318833116,2
291 HIMROD STREET,-73.9181781809878,40.70181725426672,3
291 JEFFERSON STREET,-73.9264562771757,40.70412570013962,3
291 LIVINGSTON STREET,-73.98205025640941,40.688208929086855,1
291 MARTENSE STREET,-73.94922906386509,40.65172653309297,4
291 PATCHEN AVENUE,-73.92568121963906,40.681140499434655,1
291 SUMPTER STREET,-73.91318525552066,40.68078041880669,1
2910 BRONX PARK EAST,-73.87049007251983,40.86820874175825,1
2910 GRAND CONCOURSE,-73.88907267639479,40.87125550224616,1
2910 WALLACE AVENUE,-73.86436166980644,40.86820719017923,4
2911 BARNES AVENUE,-73.86344325864486,40.86823355395161,1
2911 BRIGHTON    5 STREET,-73.9636146464333,40.58079555459005,4
2911 LACONIA AVENUE,-73.85570624641055,40.86808141406262,1
2912 BRIGHTON   12 STREET,-73.95546013188151,40.58151456579263,5
2912 EAST TREMONT AVENUE,-73.84062988298955,40.8406858734454,1
2912 SAMPSON AVENUE,-73.81780419434568,40.82057171124411,1
2913 COLDEN AVENUE,-73.85954217321397,40.86817397740014,1
2913 FOSTER AVENUE,-73.94900486982377,40.6385706801265,1
2913 HOLLAND AVENUE,-73.86531966805146,40.86827144036074,1
2913 PHILIP AVENUE,-73.82319292997026,40.82806770075848,4
2914 BARNES AVENUE,-73.8634216610494,40.86818686851375,3
2914 WEST   31 STREET,-73.99743341907099,40.57481487183369,1
2915 BRIGHTON    8 STREET,-73.96089273956984,40.58129970400686,1
2916 GRAND CONCOURSE,-73.88893514542931,40.87133496614326,3
2916 PITKIN AVENUE,-73.86421448882656,40.67645668730325,3
2917 GRAND CONCOURSE,-73.88894958547674,40.871348703520106,1
2918 MARTIN COURT,-73.76655834366564,40.60299748085235,5
2919 8 AVENUE,-73.9375092194417,40.82886699652585,2
2919 COLDEN AVENUE,-73.85954201088688,40.8682508287696,3
2919 RADCLIFF AVENUE,-73.86047478821499,40.868271173296144,2
2919 WILSON AVENUE,-73.84902074774979,40.868215584706725,1
292 ASHLAND PLACE,-73.9781421350918,40.68643513118987,1
292 CLERMONT AVENUE,-73.97003893822993,40.6889886882825,1
292 COVERT STREET,-73.9061200395105,40.692593861694384,1
292 EAST  164 STREET,-73.91599226671055,40.828018936106,1
292 JEWETT AVENUE,-74.13016792481291,40.62991437350581,1
292 MIDWOOD STREET,-73.95129158325508,40.660063326394045,2
292 NOSTRAND AVENUE,-73.95146456703722,40.68981676356796,1
2921 COLDEN AVENUE,-73.85953833733916,40.86827827128593,2
2922 DECATUR AVENUE,-73.88448661221041,40.86784208897247,1
2923 LACONIA AVENUE,-73.8556986757919,40.86823785244103,1
2924 MILTON PLACE,-73.81520204168753,40.8169555125132,1
2924 YATES AVENUE,-73.85465737330259,40.86824477965122,1
2925 COLDEN AVENUE,-73.85953822718548,40.86833042042862,3
2925 GRAND CONCOURSE,-73.88858040723285,40.87157066802531,4
2925 GREENE PLACE,-73.8266698593466,40.83190735136199,6
2925 HASKIN STREET,-73.82866884560667,40.8344574360272,1
2925 HERING AVENUE,-73.85374628551244,40.86822716028804,1
2925 WEST   25 STREET,-73.99204105122737,40.57505067793644,1
2926 MILTON PLACE,-73.81515506027493,40.816960926655824,2
2926 WEST   19 STREET,-73.98575575192713,40.57605192391326,4
2928 EAST  196 STREET,-73.83029949784544,40.853958281045706,2
2929 BRIGGS AVENUE,-73.88678164959833,40.870460059984616,1
2929 CODDINGTON AVENUE,-73.83103625763295,40.8399887851623,2
2929 HERING AVENUE,-73.85374617081659,40.86827930942554,1
293 AUTUMN AVENUE,-73.87001318595196,40.68305359251692,7
293 BALCOM AVENUE,-73.82307559390125,40.81647930185176,1
293 CLIFTON PLACE,-73.95202763257795,40.6890594430325,2
293 COOPER STREET,-73.90339138176809,40.69181757810379,1
293 EAST   10 STREET,-73.98187365192827,40.72770604823561,2
293 EAST  205 STREET,-73.87795974819191,40.87417836436844,1
293 FENIMORE STREET,-73.95249647824824,40.65857341455547,1
293 GRAND AVENUE,-73.96261892342024,40.68749336199723,1
293 HARMAN STREET,-73.91883323205256,40.69995676590353,4
293 HENDRIX STREET,-73.88991130624689,40.67483178858691,1
293 JEFFERSON STREET,-73.9264237777283,40.70416136132597,1
293 MARTENSE STREET,-73.94917139821234,40.6517319971885,1
293 MOFFAT STREET,-73.90336783431944,40.69064828586515,1
293 MYRTLE AVENUE,-73.9763476260561,40.69339002335607,1
293 SHARROTT AVENUE,-74.212091876429,40.51629720930515,1
293 STOCKHOLM STREET,-73.91961247203784,40.70274325130011,1
293 VERMONT STREET,-73.8940356334873,40.67249985552028,1
293 WEST  112 STREET,-73.95687677466263,40.80171411107163,1
2930 EAST  194 STREET,-73.8304987325929,40.85237487757178,3
2930 WEST   28 STREET,-73.99418649383057,40.57484220144671,4
2930 WEST   30 STREET,-73.9961267998414,40.573620845456965,2
2931 8 AVENUE,-73.93716551277302,40.82932243239428,11
2931 MILTON PLACE,-73.81498515268152,40.81699908030168,1
2931 PEARSALL AVENUE,-73.85187331611881,40.86827143106353,3
2931 WATERBURY AVENUE,-73.83016715477869,40.83783565255496,1
2932 AVENUE V,-73.94142679784177,40.59830095884944,3
2933 THROOP AVENUE,-73.85092962702717,40.86828119459856,1
2933 YATES AVENUE,-73.85467522322566,40.86834910069605,1
2934 WILSON AVENUE,-73.84899129963152,40.86844610091511,5
2935 HOLLAND AVENUE,-73.86530798741828,40.86868313148821,1
2935 WEST   33 STREET,-73.99946005021478,40.57430436570132,2
2937 8 AVENUE,-73.93703525936526,40.8295007677929,5
2937 AVENUE W,-73.94055383241364,40.59597841083513,1
2939 GRAND CONCOURSE,-73.88817859231246,40.8718474936373,1
294 EAST  162 STREET,-73.91697737568293,40.82620264748592,1
294 ELDERT STREET,-73.90755562392756,40.6923232915387,1
294 GROVE STREET,-73.9155965390768,40.69845579460743,1
294 ISABELLA AVENUE,-74.11970217378469,40.56162137530455,1
294 LAKE AVENUE,-74.15163415100827,40.62899875388212,1
294 LEXINGTON AVENUE,-73.95004176838394,40.68777130055141,1
294 MAYFAIR DRIVE NORTH,-73.90388060722181,40.61009753323725,1
294 MENAHAN STREET,-73.91506057972906,40.70019558313983,1
294 NEW YORK AVENUE,-73.94769374286192,40.670220172160576,1
294 OLDFIELD STREET,-74.10076320232595,40.57281366328299,1
294 QUINCY STREET,-73.94939684647147,40.68709306028956,3
294 WEST   92 STREET,-73.97482446089866,40.7925822274596,1
2940 GRAND CONCOURSE,-73.88814604577036,40.871850206790576,1
2940 OCEAN PARKWAY,-73.96783814984869,40.57937226190035,1
2940 PEARSALL AVENUE,-73.85184410412516,40.8684003944212,9
2940 WEST   31 STREET,-73.99737223746841,40.57448000437161,4
2941 THROOP AVENUE,-73.85092578379141,40.8683827435043,1
2941 VOORHIES AVENUE,-73.93873609013062,40.58738897615617,1
2942 WEST   31 STREET,-73.99735064377509,40.574370211716406,1
2943 WEST   20 STREET,-73.98675295114403,40.5757199219867,2
2944 PEARSALL AVENUE,-73.8518439879373,40.86845254355519,6
2944 WEST    5 STREET,-73.97256202313267,40.5775372139104,1
2945 WEST   23 STREET,-73.98988481977605,40.57510265958948,6
2945 WEST   33 STREET,-73.99937006259628,40.573878920613545,4
2945 WHITEPLAINS ROAD,-73.86725654172967,40.86881164561094,1
2946 MILTON PLACE,-73.81470330201199,40.81701784077333,1
2946 PEARSALL AVENUE,-73.85184393290086,40.8684772457764,1
2946 WEST   23 STREET,-73.98990641844024,40.575099916685375,1
2948 EMMONS AVENUE,-73.93894091560928,40.583883973262026,1
2949 8 AVENUE,-73.93670599232551,40.8299644442725,4
2949 FREDERICK DOUGLAS BOULEVARD,-73.9366879039548,40.82998639205742,1
2949 WEST   28 STREET,-73.99408214112192,40.574408517096686,2
294B LEXINGTON AVENUE,-73.95004176838394,40.68777130055141,1
295 EAST   55 STREET,-73.92543381427888,40.65089562203856,1
295 EAST  162 STREET,-73.9169051167292,40.82619710600771,1
295 EAST  167 STREET,-73.91377141168483,40.832529607875,1
295 GROVE STREET,-73.91568678155495,40.69838998631478,2
295 HARMAN STREET,-73.91880434703867,40.69998419320533,2
295 JULES DRIVE,-74.16196853081586,40.61945747532593,1
295 PARKSIDE AVENUE,-73.95884886578202,40.65571305604017,1
295 ROCKAWAY PARKWAY,-73.9189790371642,40.660105490384616,1
295 ST JOHNS PLACE,-73.96783208240237,40.6741882773614,1
295 TOMPKINS AVENUE,-74.07526069097736,40.61803730544396,1
2950 BAINBRIDGE AVENUE,-73.88490848741255,40.87059269708664,2
2950 GRAND CONCOURSE,-73.88736482567883,40.871975702920814,2
2950 PARK AVENUE,-73.92308457324627,40.82009954265403,24
2950 WEST   23 STREET,-73.98989203206916,40.57501757130522,1
2950 WEST   24 STREET,-73.99088561544782,40.57454005855117,6
2950 WEST   31 STREET,-73.99728226548021,40.57399142716146,1
2950 WEST   35 STREET,-74.00049315069208,40.57383774922037,4
2951 BAISLEY AVENUE,-73.82796329589081,40.83619104646481,8
2951 FENTON AVENUE,-73.84428071080798,40.86822026423408,1
2951 WEST    3 STREET,-73.97131297203791,40.57732006934196,1
2952 FENTON AVENUE,-73.84425527968294,40.86827237920495,2
2952 PAINE STREET,-73.82922559926473,40.83718102006372,1
2954 DECATUR AVENUE,-73.88384596444348,40.868239427045005,1
2954 MARION AVENUE,-73.88436182678842,40.86890965135532,1
2954 MORGAN AVENUE,-73.84519440839435,40.868668879654,1
2955 8 AVENUE,-73.93666929506219,40.83001284872604,42
2955 AVENUE U,-73.94069378958727,40.60056778618682,1
2955 BOSTON ROAD,-73.85830068822969,40.86880374025996,1
2955 EAST  196 STREET,-73.829612061383,40.854201546753465,1
2955 GRAND CONCOURSE,-73.88753385727848,40.87251382811215,1
2955 SHELL ROAD,-73.97614999363354,40.58053259479645,6
2955 WHITE PLAINS ROAD,-73.86725240560223,40.869072387171,1
2956 MORGAN AVENUE,-73.84519072251275,40.86869906640192,1
2957 AVENUE W,-73.93943386137522,40.59610134197764,1
2958 BRIGGS AVENUE,-73.88575731894319,40.87109307529178,1
296 COVERT STREET,-73.90605142401772,40.69266516973339,2
296 EAST    2 STREET,-73.97920253964847,40.720080659728175,1
296 EAST    4 STREET,-73.98051499998228,40.72241942376368,4
296 EAST  164 STREET,-73.91588753047316,40.82797768902597,9
296 GRAND AVENUE,-73.96268370602645,40.687710219922415,1
296 HARMAN STREET,-73.91878993127071,40.69997594873225,1
296 KNICKERBOCKER AVENUE,-73.92363490841684,40.701804535360274,1
296 MENAHAN STREET,-73.9150244696393,40.70023123846386,2
296 NICHOLS AVENUE,-73.8684043118648,40.68346073530237,1
296 WEST  236 STREET,-73.90386338248283,40.88465738027143,1
2960 DECATUR AVENUE,-73.88368309082192,40.86833807209636,2
2960 OCEAN AVENUE,-73.94948543483724,40.58919204933679,1
2960 WEST   29 STREET,-73.99509369056491,40.57383764550772,5
2961 FULTON STREET,-73.88537129454069,40.67972403612247,2
2962 BRUCKNER BOULEVARD,-73.82636850918088,40.83383643450936,1
2963 PAINE STREET,-73.82904830043952,40.837265843585385,1
2963 WEBSTER AVENUE,-73.88303352746175,40.86763202814769,2
2965 DECATUR AVENUE,-73.88358894644257,40.86841757339009,1
2965 EAST  196 STREET,-73.829290075933,40.85430536963321,2
2965 MARION AVENUE,-73.88399259888972,40.86915904820484,3
2965 MONSIGNOR HALPIN PLACE,-73.81311389452391,40.815651146735405,1
2966 BRIGGS AVENUE,-73.88555820825009,40.87123560220135,2
2966 DECATUR AVENUE,-73.88352021190941,40.86843946160885,4
297 9 STREET,-73.98690015157246,40.669473758708975,1
297 HUMBOLDT STREET,-73.94229707678588,40.7121384631994,1
297 KOSCIUSZKO STREET,-73.94329932390279,40.69155870397128,1
297 OTIS AVENUE,-74.107985499493,40.57375680425279,1
2970 BAINBRIDGE AVENUE,-73.88442339669244,40.87092980991471,6
2971 8 AVENUE,-73.93645634397062,40.83029641740067,2
2971 FREDERICK DOUGLASS BOULEVARD,-73.93645634397062,40.83029641740067,4
2971 GRAND CONCOURSE,-73.8873090214503,40.872900610814746,1
2971 MARION AVENUE,-73.88380438505814,40.869274136118406,1
2974 BAINBRIDGE AVENUE,-73.88432565767837,40.870995584693375,1
2975 DECATUR AVENUE,-73.88331748395939,40.86858472576309,21
2975 TIBBET AVENUE,-73.90989559266617,40.87936774027384,1
2975 WEST   33 STREET,-73.99919368993083,40.57306645746343,1
2976 AVENUE W,-73.939077355733,40.59612585672251,6
2976 YATES AVENUE,-73.85462696666353,40.86892268197419,1
2977 AVENUE W,-73.93891168441392,40.59616145116117,4
2978 AVENUE W,-73.93890809863905,40.59614498046052,1
2978 OCEAN PARKWAY,-73.96817003090962,40.57793133269721,1
2979 8 AVENUE,-73.93639846216428,40.83036500334532,2
298 EAST    3 STREET,-73.97985151322482,40.72134885375417,10
298 EAST  164 STREET,-73.91583335397438,40.82795843648814,1
298 EAST  178 STREET,-73.90312169969258,40.85012297824064,1
298 ELLERY STREET,-73.94042557370993,40.69937435303507,1
298 GROVE STREET,-73.91552070798987,40.69853259248026,2
298 HUMBOLDT STREET,-73.94225388898347,40.712025906276494,1
298 WEIRFIELD STREET,-73.90832871754151,40.69392685576696,1
2980 BRIGGS AVENUE,-73.88520344439844,40.87147952778047,1
2980 VALENTINE AVENUE,-73.88614285307307,40.87188118407785,9
2983 BRIGGS AVENUE,-73.88516720158637,40.871528896249075,26
2985 BRIGGS AVENUE,-73.88511651941221,40.87156452685175,7
2985 FULTON STREET,-73.8844874887641,40.68000860891631,1
2985 OCEAN PARKWAY,-73.96812678411956,40.578032878428345,20
2986 AVENUE V,-73.93916517361333,40.59854407094495,1
2986 BRIGGS AVENUE,-73.88505139788404,40.87158641956975,2
2986 MILTON PLACE,-73.81321069017564,40.81720481845871,1
2987 WEBSTER AVENUE,-73.8824507996501,40.86798550202636,1
2988 FULTON STREET,-73.88442258738769,40.68001128851836,1
299 10 AVENUE,-74.00223047249314,40.75036812530078,1
299 CLIFTON PLACE,-73.95184732373441,40.68908132589072,1
299 DEVOE STREET,-73.9369894384015,40.71380998546175,2
299 EAST    3 STREET,-73.97984068542186,40.72136532041095,2
299 HYLAN BOULEVARD,-74.07182060993384,40.61120496843484,2
299 MONTAUK AVENUE,-73.87722428104132,40.67129465430261,1
299 PULASKI STREET,-73.93921914755713,40.693527365923856,2
299 RARITAN AVENUE,-74.09029015944921,40.590089932105386,2
299 SCHOLES STREET,-73.93622525194515,40.70947558403761,2
299 VAN PELT AVENUE,-74.15552353018256,40.62837597998448,1
2991 8 AVENUE,-73.93593895089874,40.830982309643936,15
2991 FREDERICK DOUGLAS BOULEVARD,-73.93593895089873,40.830982309643936,1
2993 FULTON STREET,-73.88426022674112,40.68007974470616,9
2995 BOTANICAL SQUARE,-73.88161246880681,40.86771566456841,2
2999 8 AVENUE,-73.93564946069495,40.83140208967063,1
2G LINDEN STREET,-73.92259174112083,40.69013308155528,1
2M ARNOLD STREET,-74.08826667593138,40.63912726105635,1
3 1/2 ANN STREET,-74.12977234184832,40.63769081308053,1
3 ARMAND PLACE,-73.9008051037336,40.87654423086191,1
3 AVENUE,-73.99001680425374,40.70514460728426,4
3 BANNER    3 TERRACE,-73.96635397978028,40.58134809477588,1
3 BERGLUND AVENUE,-74.16651595767551,40.60997867941813,2
3 CANNON BOULEVARD,-74.12163045780007,40.56910444317953,3
3 CHESTNUT STREET,-74.08521599649856,40.62031676952743,1
3 COLEMAN SQUARE,-73.83053976015229,40.660338573109456,1
3 EAST   94 STREET,-73.95640997109699,40.78648068492132,1
3 EAST  124 STREET,-73.94223778444018,40.80553385323421,1
3 KENMORE STREET,-74.17837075998081,40.56218204451551,1
3 MESEROLE STREET,-73.95012802151312,40.70743759782589,1
3 NORTH ELLIOTT PLACE,-73.97749647495024,40.697820309216645,1
3 QUINN STREET,-74.07843838565466,40.62477090196276,1
3 SPARTAN AVENUE,-74.16224964384405,40.62544622342623,1
3 TENNIS PLACE,-73.84666740192536,40.71908015180657,1
3 TRINITY PLACE,-74.12198525087435,40.63724370260163,1
3 WASHINGTON SQUARE VILLAGE,-73.99855681565572,40.72788038556849,1
3 WEST   36 STREET,-73.98392483970801,40.7498619916037,1
3 WEST  122 STREET,-73.94549258054221,40.8052527314272,13
3 WEST  192 STREET,-73.89907866036963,40.86568471791252,1
3-04 27 AVENUE,-73.93421646508578,40.77496696541085,20
3-13 SOUNDVIEW LANE,-73.84808970954437,40.79463125043771,1
3-20 27 AVENUE,-73.93410818506266,40.77493122194424,4
3-31 148 STREET,-73.82076634780302,40.79661212564249,1
30 ANDROS AVENUE,-74.16236493414125,40.6372980778842,1
30 AVENUE,-73.89383076136733,40.76043635685111,1
30 AVENUE V,-73.9834907474782,40.59367324565857,2
30 BAY   29 STREET,-73.99528610091856,40.60175502017915,3
30 BAYARD STREET,-73.95111870690455,40.718911128107344,1
30 BRIGHTON TENTH PATH,-73.9591863851375,40.581192063217735,1
30 CLAVER PLACE,-73.95750209543517,40.68219966588346,3
30 CREST LOOP,-74.15841652434678,40.53887763460188,3
30 DITMARS STREET,-73.93318640506189,40.69685891581444,1
30 DONGAN PLACE,-73.9284347201679,40.86353834801722,2
30 EBBITTS STREET,-74.11044311641699,40.56448250820392,5
30 FAIRVIEW AVENUE,-73.92919322636077,40.85741539033776,1
30 FLEET WALK,-73.98120094078047,40.69512286733211,1
30 FRONT STREET,-73.99211599026457,40.70258440864714,1
30 HAVENWOOD ROAD,-74.0957621908001,40.63224556708363,5
30 JACQUES AVENUE,-74.11458388982145,40.5739041214248,5
30 JANE STREET,-74.00343530693374,40.738126510987954,1
30 KOSCIUSZKO STREET,-73.9537972234409,40.690339230068034,1
30 LINDEN BOULEVARD,-73.9579464603267,40.652202153499175,8
30 LOCKMAN LOOP,-74.16151480558942,40.6329130973751,2
30 MAC DONOUGH STREET,-73.94506426530351,40.68085220583943,4
30 MAGAW PLACE,-73.93718832738756,40.85108799075497,1
30 MARISA CIRCLE,-74.21692061533813,40.5380244395611,1
30 MARTENSE STREET,-73.95769478134976,40.65126883509149,1
30 MAUJER STREET,-73.94971465577956,40.71033314360911,1
30 MONTELL STREET,-74.13797943331815,40.62861795673639,1
30 NICHOLAS STREET,-74.08115222031289,40.646526956204426,2
30 OPAL LANE,-74.21503615622198,40.52483911410361,1
30 ORIENT AVENUE,-73.9397297451615,40.71509874601235,1
30 PAERDEGAT SEVENTH STREET,-73.90768827094438,40.630373697452605,1
30 PARK AVENUE,-73.98059771064828,40.74811581939547,1
30 PRINCE STREET,-74.08258712908031,40.61797188991253,1
30 RICHMAN PLAZA,-73.92251180442456,40.85200128682642,7
30 SAINT NICHLAS AVENUE,-73.92144631663878,40.70742983238164,1
30 SEAFOAM STREET,-74.09969182009011,40.564033959731354,7
30 SEAMAN AVENUE,-73.92708613495817,40.8668997583908,1
30 WASHINGTON STREET,-73.98956958829659,40.703531150078994,1
30 WATERSIDE PLAZA,-73.97386731424379,40.73765424456225,1
30 WEST  141 STREET,-73.9354071125969,40.81675888923704,1
30 WEST  190 STREET,-73.90146688495616,40.864311688016656,24
30-01 14 STREET,-73.92999661370051,40.77073483571285,2
30-01 85 STREET,-73.88354167870892,40.76121415713585,1
30-02 BROADWAY,-73.92617920811959,40.76216885794627,2
30-03 73 STREET,-73.89469054344256,40.760014455185335,1
30-04 93 STREET,-73.8759899883047,40.76124195741081,5
30-05 79 STREET,-73.88913764377982,40.76072013443636,1
30-05 ASTORIA BOULEVARD,-73.91883056983484,40.77027188368597,7
30-06 30 STREET,-73.92249165325033,40.76692856503529,1
30-07 NEWTOWN AVENUE,-73.92113992853868,40.76824237904741,1
30-09 45 STREET,-73.91116286974695,40.76178497199879,1
30-10 38 AVENUE,-73.93262368070327,40.75409776659817,1
30-10 80 STREET,-73.88820995985104,40.7607082589892,1
30-11 21 STREET,-73.92804108979584,40.76957809527161,1
30-12 93 STREET,-73.87597567190825,40.761176068096105,1
30-12 ASTORIA BOULEVARD,-73.91878728358228,40.77024166103596,1
30-13 80 STREET,-73.88811676140584,40.760318414620215,1
30-13 92 STREET,-73.87692122130989,40.76128961674213,1
30-15 49 STREET,-73.9082667707718,40.75991902058932,1
30-15 93 STREET,-73.87595403890217,40.761162321074856,2
30-16 93 STREET,-73.87597212347968,40.7611431273241,3
30-18 93 STREET,-73.87596854438763,40.76112665499485,4
30-19 23 STREET,-73.92683250186448,40.76881704088285,1
30-20 92 STREET,-73.87692859299239,40.76120728224027,1
30-22 42 STREET,-73.91394874195898,40.76247601734799,1
30-22 LEWMAY ROAD,-73.76297074980104,40.594085981225206,1
30-24 50 STREET,-73.90766839096038,40.75932018806309,1
30-24 88 STREET,-73.88069028539324,40.76103283093285,1
30-26 44 STREET,-73.91243373071408,40.76162400505945,1
30-26 90 STREET,-73.87882371340527,40.7612120359394,1
